image_id,color_variance,color_min,color_max,color_median,color_mean
ISIC_0012655,2034979280705.1914,2509807.842748486,7409480.919915818,3893348.4888864276,3893348.4888864276
ISIC_0000448,14208645634478.812,4189481.05961629,15035685.808386952,7215856.954697635,7215856.954697635
ISIC_0000476,1143436432609.9702,1155031.321033786,4539771.428567231,1685529.0367675317,1685529.0367675317
ISIC_0012253,650975260001.8746,2937309.503361215,6005254.633726491,4669151.208846457,4669151.208846457
ISIC_0014651,1800381610737.7312,3751428.335193848,7456412.682389319,5404261.556136421,5404261.556136421
ISIC_0000295,788676733863.522,2418914.5903856037,4612542.452467865,3517498.233204799,3517498.233204799
ISIC_0000096,669495064752.8751,2528359.6754963123,5405970.225215628,4026665.539185104,4026665.539185104
ISIC_0000490,930905937674.9058,2205889.728810688,5256797.130374715,2987727.74781362,2987727.74781362
ISIC_0010582,2851756094556.7617,4594977.230223579,9467674.678219747,5848308.359462452,5848308.359462452
ISIC_0014855,2820373963414.945,2375334.4562019724,7764135.407896777,5112992.1250998955,5112992.1250998955
ISIC_0010184,5081829592564.818,3374301.650629215,10330896.1641753,5403880.792671904,5403880.792671904
ISIC_0012851,580177222285.3623,2715849.723485997,5071976.574034757,3864450.5127557036,3864450.5127557036
ISIC_0012889,446701851200.64636,2946842.733984016,4549770.360489816,3688147.658165225,3688147.658165225
ISIC_0001133,881344936717.6744,3088274.202547428,5995148.135823663,4826281.1173640955,4826281.1173640955
ISIC_0013310,9370084180255.146,3971868.854446907,11674751.402637674,5094633.135371132,5094633.135371132
ISIC_0013014,803105019379.62,1738767.7561345813,4384223.099024651,2318638.9253871883,2318638.9253871883
ISIC_0013229,2915205352961.2446,4093752.678831143,8602067.130251074,6145611.802306136,6145611.802306136
ISIC_0010463,14797950800525.746,1661458.1814768182,12572562.789967172,3705916.4641326014,3705916.4641326014
ISIC_0013217,2465050841175.9326,4010701.9038801445,8452877.731335746,5824701.802794377,5824701.802794377
ISIC_0002246,1021683641596.9272,1470724.9429867011,5609880.935091587,3965386.9004821307,3965386.9004821307
ISIC_0014830,581886046035.567,4829306.954251214,6949804.855460722,4978570.185456162,4978570.185456162
ISIC_0013190,1455262129762.0938,2036388.4644285464,6898757.771291088,3861110.48419135,3861110.48419135
ISIC_0013795,2014242204549.2935,494630.9208395177,4443520.471447542,3313786.890828842,3313786.890828842
ISIC_0013596,630328782600.8707,2254189.2811401947,4840786.480832248,3173257.7385802837,3173257.7385802837
ISIC_0009083,1470544544451.89,3441563.988409152,7382673.2334565185,4846420.892615875,4846420.892615875
ISIC_0013071,356255252391.85254,4264217.3146273475,6014612.510776116,5276159.460101232,5276159.460101232
ISIC_0013674,2376972352339.211,3324491.5017626416,7936421.031304866,5219473.667284429,5219473.667284429
ISIC_0010000,1515327370311.707,2449276.8488383414,6019809.401791474,3705301.249437122,3705301.249437122
ISIC_0009564,3976308787698.02,3811394.181372272,9980358.022201654,4500525.541550967,4500525.541550967
ISIC_0013294,2583921065194.8623,1930539.428303879,6495377.6838668445,3508880.6387740355,3508880.6387740355
ISIC_0013097,606705574735.7865,2594939.3398292665,5120159.713045851,3594511.332900271,3594511.332900271
ISIC_0011398,1198737724259.197,1811066.7356861294,4894389.562428158,2658280.372006437,2658280.372006437
ISIC_0000112,289705229877.0623,2845889.0780742955,4388040.228446492,3877407.9440415567,3877407.9440415567
ISIC_0009963,2905422425347.019,3108874.848487295,8319573.202465547,5183383.704780362,5183383.704780362
ISIC_0000311,27279060211354.66,5076077.580025346,19241462.384677026,9153807.98563122,9153807.98563122
ISIC_0014136,7883164454166.686,4115484.043879361,12494758.830735264,7222303.309828503,7222303.309828503
ISIC_0000514,3079395473386.972,2376166.5825237343,8180817.854853442,3295509.054263888,3295509.054263888
ISIC_0011143,1847744200036.17,4407151.2404013965,8950059.35602094,6808132.547120419,6808132.547120419
ISIC_0012709,2644545628755.2114,2542337.912136387,7041441.92442421,5911539.289759928,5911539.289759928
ISIC_0012737,2420600690971.786,4201784.535264559,8259937.923562622,5812324.042670772,5812324.042670772
ISIC_0013896,1085993329712.4172,2280268.458739781,5304261.664920721,4704355.054889383,4704355.054889383
ISIC_0014108,1264969032760.0627,3814627.2882878575,7172157.944568405,5721261.436084194,5721261.436084194
ISIC_0012433,804773975707.3293,2803327.1549178986,5993105.822260601,4407131.414679491,4407131.414679491
ISIC_0014031,1355057506841.0767,2599830.977858715,6045826.8998497855,3906054.9614791037,3906054.9614791037
ISIC_0000413,2916571952463.601,2425665.0930794924,8029914.507870186,5228679.046174485,5228679.046174485
ISIC_0012208,250101511196.2323,2009257.1886198919,3687961.723927011,2845945.117985094,2845945.117985094
ISIC_0000015,3869742555581.3916,3632766.23696666,8962504.605362985,4843769.637554813,4843769.637554813
ISIC_0000216,4188589198836.393,4910154.3621864645,11525865.742754707,6047344.255011596,6047344.255011596
ISIC_0009882,2838392725420.352,2842271.733075238,7945828.542797956,4260321.081045286,4260321.081045286
ISIC_0012217,5211187837330.564,3873230.7335968846,11000153.03371096,7299044.019514594,7299044.019514594
ISIC_0014615,1849992216777.3193,3381593.4340702295,7171974.996323835,5723240.781950197,5723240.781950197
ISIC_0000237,1848067640451.7673,3260664.1774386913,6978364.39144756,5511086.956260111,5511086.956260111
ISIC_0000209,1024291626432.4961,2744497.047066891,5846367.031751969,4815935.604316023,4815935.604316023
ISIC_0000034,322255768257.9707,1418122.7116982492,3096482.0120130144,2526667.217990907,2526667.217990907
ISIC_0011083,678849772756.2504,2294021.3982438594,4884359.871512726,3803260.658441703,3803260.658441703
ISIC_0011387,379749452271.24225,3000697.237582463,4542458.793366467,3561256.524997781,3561256.524997781
ISIC_0008406,1261306122549.6538,3775559.514594155,7350915.990098034,4359594.189052381,4359594.189052381
ISIC_0000330,8725665147576.859,2113826.777855846,10717935.853094444,4908718.821535218,4908718.821535218
ISIC_0014511,1965764182858.4294,3578183.0554307774,7507499.238384639,5191369.32191248,5191369.32191248
ISIC_0000133,932005154858.5992,1056172.0763758186,3738060.0050708083,1761882.6663225216,1761882.6663225216
ISIC_0009942,264260975201.9783,1393827.4905948197,2825699.971764254,1770070.3959469835,1770070.3959469835
ISIC_0011361,11470155113262.975,304.032454350913,8441940.025181163,4777783.04901902,4777783.04901902
ISIC_0011162,856623562901.1533,3859538.039606474,6772096.502718713,4902461.137585952,4902461.137585952
ISIC_0000535,6097275552453.089,3899004.190461016,11285972.01547341,6401300.4699206855,6401300.4699206855
ISIC_0002439,886618932826.1119,2606789.2668852373,5567181.725782073,4210018.338797598,4210018.338797598
ISIC_0013456,597512347551.898,1186713.9719420213,3613642.044915485,1948175.1016902942,1948175.1016902942
ISIC_0010021,4996218751002.811,3934702.0379042155,10506637.677332738,5541861.021569464,5541861.021569464
ISIC_0010222,5316607307549.314,2305466.579353347,8792803.723831588,4046317.256960238,4046317.256960238
ISIC_0013088,1101100435390.2957,2128388.209633721,4979510.551042556,3308098.1051461673,3308098.1051461673
ISIC_0014811,1204435309559.6484,1579266.664973283,4947030.00692691,3571405.3056023642,3571405.3056023642
ISIC_0015153,1856898004784.5125,1926832.4890218943,5884464.364549203,3317422.6843243726,3317422.6843243726
ISIC_0013236,474974672999.9672,2382862.249842739,4155793.7749802414,2901059.002919402,2901059.002919402
ISIC_0013208,406831619587.6744,2406865.8773145066,4226812.551440878,3203430.5910039516,3203430.5910039516
ISIC_0010442,1162016663012.5723,1805217.6056769213,5251627.913025691,3232934.5558623793,3232934.5558623793
ISIC_0010247,6065135506310.513,4651430.3103366615,12029813.972556604,7118988.969017643,7118988.969017643
ISIC_0013433,404476034620.57184,1870484.5882745527,3965148.697380466,2354346.9476453955,2354346.9476453955
ISIC_0010044,153506473827.7912,1737974.6815221512,2968210.485696856,2528470.7428072086,2528470.7428072086
ISIC_0012949,1123403232148.7131,2665862.180987758,6400240.2200495275,4378164.577259135,4378164.577259135
ISIC_0002780,858376712003.8018,2046122.198810911,5059543.969646193,3711256.1893951637,3711256.1893951637
ISIC_0013737,529937173782.7299,1874087.7002843432,4249583.057638765,3029905.6777442098,3029905.6777442098
ISIC_0015108,6874061630071.587,43.125974800155134,6910997.3003115095,4056491.7954477114,4056491.7954477114
ISIC_0010340,2239703737585.083,1387350.3360143795,5480363.606666408,2050108.5883732259,2050108.5883732259
ISIC_0013709,1124827870881.509,2717959.123847966,6399647.992258923,4374902.085504893,4374902.085504893
ISIC_0000457,650678279697.9014,2318069.140020923,5030514.495573356,3348278.4360908126,3348278.4360908126
ISIC_0014248,798003601933.1981,2458998.9134440585,5479164.567344242,3464726.518034209,3464726.518034209
ISIC_0011203,5191386028097.606,2371733.6279650778,9699157.678545283,4864979.035123362,4864979.035123362
ISIC_0000469,3994851245271.555,3068044.147860452,9310581.113023119,4625161.322870983,4625161.322870983
ISIC_0012674,5444812533694.1,4567295.966475358,11737652.888211235,5499531.329792436,5499531.329792436
ISIC_0014473,1706809132015.0503,2323716.742269779,6359762.554155465,4716411.032045924,4716411.032045924
ISIC_0000051,3179696077064.7397,2312613.042824547,7963949.007297163,4043950.437042906,4043950.437042906
ISIC_0000252,326609345354.9969,2764835.1698256256,4635376.677645804,3787470.643164013,3787470.643164013
ISIC_0012097,2980047754914.5654,3966303.72026989,9885784.706306813,5807135.392353106,5807135.392353106
ISIC_0012294,683189409060.5771,3551167.1898569237,6262999.055402889,4446163.699173881,4446163.699173881
ISIC_0000089,5599030190294.554,2212586.5883593536,9773586.148116954,4654013.256275678,4654013.256275678
ISIC_0014696,3758022444502.291,2322448.9323821133,8316206.580107236,4735839.044284526,4735839.044284526
ISIC_0014093,1354823813864.1372,2667019.3969129906,6367083.059153839,3588041.2158140047,3588041.2158140047
ISIC_0012692,254526961175.20273,2007303.1783889933,3521402.321225483,2404962.8999084383,2404962.8999084383
ISIC_0013933,1444064036949.9578,2930739.1374999397,6646809.113809711,3945161.958855858,3945161.958855858
ISIC_0014290,144123338215.49454,1735922.300018644,2902957.2849873006,2279744.6523107863,2279744.6523107863
ISIC_0014397,1927454732864.2595,1654372.7436456534,5886184.517291542,4103317.028869264,4103317.028869264
ISIC_0014592,291710041400.3649,4050242.570375472,5473681.889041935,4311854.8594021015,4311854.8594021015
ISIC_0014791,954681670499.565,667004.5416341341,3765524.124396247,2175485.3782964456,2175485.3782964456
ISIC_0000156,11175759664601.342,3397657.378632966,12163528.095030406,4687627.649800456,4687627.649800456
ISIC_0009919,988872581740.1545,4475098.952913768,7470425.536638876,5074487.999477632,5074487.999477632
ISIC_0012148,4476657416776.635,3398850.971702814,9220068.285735773,4091369.615745833,4091369.615745833
ISIC_0000355,1769879051778.2285,4806639.080522609,9278617.3672319,5943283.365316901,5943283.365316901
ISIC_0008280,358484505109.22266,2671920.563721433,4652603.5596473,3641749.9816487907,3641749.9816487907
ISIC_0000550,973320621265.6902,1879794.2257090535,4535379.070766894,3366322.256885078,3366322.256885078
ISIC_0011107,1126655574723.2139,2051235.9195348334,5479174.47593661,4012323.2114705816,4012323.2114705816
ISIC_0011304,1674726424340.7964,3330635.4494776013,7513892.189208531,4743868.617682839,4743868.617682839
ISIC_0012773,3192932429177.359,1382668.8891741645,7343954.852522562,5000245.695349042,5000245.695349042
ISIC_0013340,285181355223.19635,2167116.3272279776,4193939.694360178,3257973.036994639,3257973.036994639
ISIC_0013778,4565522595651.764,2572253.4299711627,9506229.687861213,4886496.672878536,4886496.672878536
ISIC_0013398,1211492246982.8403,1987788.3072201987,5437459.192205978,2601949.752025015,2601949.752025015
ISIC_0014805,3030425247129.581,2277706.467775274,8096180.926088392,3516636.0921513503,3516636.0921513503
ISIC_0010236,6590571603224.245,3980117.0858763005,12441413.7673331,6525632.890097043,6525632.890097043
ISIC_0013044,2416639560856.9326,3610067.791057258,7967005.166364186,4433591.72965375,4433591.72965375
ISIC_0012702,244141387759.41705,2373633.951697544,4073780.1819315185,3367691.7618509177,3367691.7618509177
ISIC_0012501,1129922576101.931,3538176.974685591,6773656.794499371,5069756.747059666,5069756.747059666
ISIC_0011176,1148708067964.463,2522993.7440365995,5741708.614469624,4710027.217757209,4710027.217757209
ISIC_0000521,2411916994566.2505,3068927.7539235414,8033287.49397801,4418272.6834606975,4418272.6834606975
ISIC_0000324,3507767963320.641,5260393.936569349,10204223.967521332,7149781.540394428,7149781.540394428
ISIC_0009968,1492549045965.9075,2753966.453985259,6632220.42033293,4812354.383888036,4812354.383888036
ISIC_0000119,652224028710.7319,1517683.04059317,4065371.291059818,2161417.9902717937,2161417.9902717937
ISIC_0000127,405341022319.68567,3637958.4074159055,5486378.135479314,4788646.304936668,4788646.304936668
ISIC_0009956,2066714521802.6343,3714885.118021219,7924126.322870502,4757916.956720263,4757916.956720263
ISIC_0012107,15503987497988.504,3959498.007375898,16510125.568053225,7936453.86369813,7936453.86369813
ISIC_0011393,2266071746441.0576,4591807.8534436375,8303811.169491526,5555106.004237289,5555106.004237289
ISIC_0013845,1218681060513.1384,3711751.654148426,6466514.954209466,4668137.4601419205,4668137.4601419205
ISIC_0011294,1426628185469.2102,1376398.589838203,4952224.342823143,3293831.690686186,3293831.690686186
ISIC_0013942,751813462542.5356,2966935.3849208606,5075144.861843354,3706863.815906589,3706863.815906589
ISIC_0011097,2631905686351.7544,3555004.051994302,8736059.524608264,5167905.514013533,5167905.514013533
ISIC_0009889,1416927306449.2102,3030202.084196678,6584277.9310420435,4155009.535246396,4155009.535246396
ISIC_0000223,1768879009093.835,3139749.965519432,7332882.146809214,5120007.718857594,5120007.718857594
ISIC_0012203,3470661375480.3994,2614212.3238480426,8482340.14044971,3910196.8429389955,3910196.8429389955
ISIC_0000020,1158028655196.0454,1441766.045695855,4369343.184165715,2612308.2399883806,2612308.2399883806
ISIC_0000418,9124311894153.186,4409568.528647749,14713602.200504225,6218237.874566682,6218237.874566682
ISIC_0014004,232413598444650.06,4368348.263863132,31190583.911501125,5222931.873143323,5222931.873143323
ISIC_0003051,3091825292297.3364,2110943.565528601,7617143.376722437,3871170.32165973,3871170.32165973
ISIC_0012406,169587034396.4438,1576200.3362388138,2738915.375803158,2017088.2694293638,2017088.2694293638
ISIC_0000426,31194804374437.008,1914834.279002976,22261335.27249657,7340690.892516673,7340690.892516673
ISIC_0014166,393849037567.72766,2442178.713244948,4217123.472965203,3251511.5442474363,3251511.5442474363
ISIC_0000544,1102258488549.1462,3097895.141881824,5807646.32052394,3526213.7759912824,3526213.7759912824
ISIC_0008294,1517277970868.4797,3440022.3667614586,7417663.81896119,4329509.412373146,4329509.412373146
ISIC_0014365,3536588043506.049,3925830.121283472,8956651.249472067,6621100.1033766065,6621100.1033766065
ISIC_0011310,460915429254.3529,2921318.561008226,5013440.485384047,3664053.658455133,3664053.658455133
ISIC_0014158,83025507572.72475,1089291.8919278102,1917574.6010485608,1668707.28464636,1668707.28464636
ISIC_0000142,985568990227.8662,2378096.7411439563,5137587.648548791,3724524.7762342407,3724524.7762342407
ISIC_0009933,2131421505303.5898,2257798.7376005594,6521274.06718433,3464098.233871983,3464098.233871983
ISIC_0000341,11181198458528.783,5490390.754844962,13900535.648818456,8403184.85068142,8403184.85068142
ISIC_0014763,792138744294.4525,2575604.4579392285,5290571.500903182,3853623.2238402786,3853623.2238402786
ISIC_0002871,11919563085033.7,533.8777915535399,12351314.664992651,4079678.357297928,4079678.357297928
ISIC_0014785,4637862544727.22,4034357.1425869083,10182461.666853989,5346305.658316021,5346305.658316021
ISIC_0010851,1389126833791.3145,2455449.6383776055,5430850.410714285,2653119.1901711635,2653119.1901711635
ISIC_0013927,407320939634.79926,2154245.6659013443,4079152.0051938216,3050227.757702335,3050227.757702335
ISIC_0002948,18236673024174.13,5016199.1036968,19560059.46797142,9697729.916837528,9697729.916837528
ISIC_0002976,3520987547066.031,3962883.694799048,9274739.799906224,7364785.8755274825,7364785.8755274825
ISIC_0014682,2133827334386.935,2700028.413336618,7224084.815059476,3994569.4302052516,3994569.4302052516
ISIC_0000045,417513724747.4291,2543545.3245511292,4371272.090563528,3333003.9935946115,3333003.9935946115
ISIC_0000278,4710563518538.492,4469598.516875962,12403214.032593768,5504204.046466802,5504204.046466802
ISIC_0000246,509847477141.7828,2158473.2466754527,4167411.8499056776,3581166.091939944,3581166.091939944
ISIC_0014664,2387943213598.8525,3034505.817224713,7261629.061792418,3708505.3085186617,3708505.3085186617
ISIC_0011229,10087615067441.328,4962639.312193831,13545093.609828118,9163575.050207384,9163575.050207384
ISIC_0014061,1036577945391.5852,1575031.7124920734,4603257.631337379,2525725.1543316124,2525725.1543316124
ISIC_0000443,6115231732439.7705,4308079.64793824,10360615.722124962,7709422.032748781,7709422.032748781
ISIC_0011217,682694823371.7589,2476927.7468404425,4547891.497893628,3753629.48673644,3753629.48673644
ISIC_0013118,956256103718.8575,499098.6968702467,3477475.6500925366,1843933.476993279,1843933.476993279
ISIC_0013126,3921944031649.683,3681972.80737377,10173643.434057737,5186780.387479728,5186780.387479728
ISIC_0002374,2822086494106.0093,2812161.330233848,8829986.285948599,4612292.926287733,4612292.926287733
ISIC_0009035,8518367154113.202,4075094.9536918863,12350229.371537702,5739535.932766648,5739535.932766648
ISIC_0010589,1302960587301.7222,3442477.254646055,7752523.435631019,4409488.132159148,4409488.132159148
ISIC_0014860,3325320036172.585,2020503.431149496,6626732.485602789,5129285.496852236,5129285.496852236
ISIC_0010088,2034257754944.1858,3475971.715692889,7763434.58871947,4343031.494445194,4343031.494445194
ISIC_0013427,3719948633448.302,3336370.137890327,10360665.562364955,5621896.183270279,5621896.183270279
ISIC_0010468,596431580290.538,1758892.6330642267,4174405.794833154,3271235.7181019015,3271235.7181019015
ISIC_0013222,648599282312.5598,1343514.7000822073,3901349.2718029656,2637361.885462497,2637361.885462497
ISIC_0002476,5086578006560.495,3682112.2230448634,10305761.8744507,6268644.837721452,6268644.837721452
ISIC_0010456,1108037453930.8845,3319986.8459491422,5722063.6070372565,4884501.7047604965,4884501.7047604965
ISIC_0013438,2279206321453.6226,3368635.8094611713,8356961.784858229,6791612.633283531,6791612.633283531
ISIC_0010477,9492793340346.398,3591109.5365016097,13835471.137850683,7887548.948341765,7887548.948341765
ISIC_0013000,261592740324.40665,3787202.3468247033,5379573.178373752,4759633.424677737,4759633.424677737
ISIC_0002469,784415745930.657,3030758.13171369,5919278.651938948,3964689.866188726,3964689.866188726
ISIC_0010449,751234161112.5522,2222485.453324262,5347349.751846393,3476104.2338927314,3476104.2338927314
ISIC_0010570,1782407498675.6614,2715044.4660496516,6602480.290014467,4937682.587088003,4937682.587088003
ISIC_0013304,421731082734.37537,2095496.8346405872,4029262.094629736,3598901.952258345,3598901.952258345
ISIC_0001119,370767917642.5032,1610332.1039735829,3396589.998018712,2427206.720836544,2427206.720836544
ISIC_0010176,816278677007.225,3683498.052171254,6744812.27382263,5530181.147155964,5530181.147155964
ISIC_0012845,1808099612008.5703,3315901.6093313047,7956880.28977034,4132538.1737520825,4132538.1737520825
ISIC_0010596,2345994079756.9414,3883172.2159052785,8328296.228907381,5396827.098702244,5396827.098702244
ISIC_0012699,528564986419.6447,2385123.21947839,4341060.144414584,3442716.0867095985,3442716.0867095985
ISIC_0000484,3854388910623.5366,4224615.069815933,9977055.964754097,6623086.793679897,6623086.793679897
ISIC_0000281,2633970569759.764,1088998.1199584045,6556213.030998539,3536668.9357374534,3536668.9357374534
ISIC_0000082,844048751870.5991,2583735.1634441726,5436625.678222752,3098198.2887086286,3098198.2887086286
ISIC_0000259,1950361200594.3083,1865368.8505153896,6328038.922838126,4235617.048314472,4235617.048314472
ISIC_0000064,471472233202.1118,1786492.2408388837,3743487.613406191,2423878.784975732,2423878.784975732
ISIC_0011208,156243149479.19357,2376001.5459388457,3450271.2422827114,2966337.4696538467,2966337.4696538467
ISIC_0012442,511297591553.1761,1807752.7866164194,4292179.4029314,2394041.275303956,2394041.275303956
ISIC_0014179,423674105618.3791,3475166.49793394,5160868.8388663195,4716445.664520626,4716445.664520626
ISIC_0011132,1294302097392.4592,1880993.0132053674,4949905.3034390835,3840363.4957789034,3840363.4957789034
ISIC_0014742,5706501917527.468,3240855.1443682676,10726550.77451352,5123586.184933331,5123586.184933331
ISIC_0000360,365724975774.6469,4109691.4003344993,6057248.092139274,4686147.64246617,4686147.64246617
ISIC_0000163,5415636131970.516,1676579.4894484084,8975715.150297686,4226018.35458801,4226018.35458801
ISIC_0009912,1830905733421.6516,2426010.1165187377,6293040.778402368,3833774.2492110454,3833774.2492110454
ISIC_0014599,29600825760224.92,5370538.078147999,20009267.931027204,8038290.631841243,8038290.631841243
ISIC_0000386,3427528313129.721,3282215.8584131827,8089264.05396488,5055781.926471026,5055781.926471026
ISIC_0000185,3752647854789.203,5102143.946687158,9792760.896653004,6469545.280549863,6469545.280549863
ISIC_0013801,8615415190549.04,3207551.5049478468,12507490.043463165,4934816.440944901,4934816.440944901
ISIC_0011088,1188655026865.1946,3995609.5851629386,7222740.600127728,6546043.17693662,6546043.17693662
ISIC_0009896,2832681560261.423,2204478.988871148,7333894.919716694,5008166.113663037,5008166.113663037
ISIC_0009870,869663612348.175,1214333.4502767362,3569009.6882104385,2369808.9926798786,2369808.9926798786
ISIC_0000001,122584133834.3591,2158544.212401796,3293730.677497194,2785027.1143097645,2785027.1143097645
ISIC_0000202,2906076914395.8013,4388049.955690023,9479928.812340878,5837760.297954522,5837760.297954522
ISIC_0000407,876388691987.4452,2738858.593427186,6034616.9062201185,3800230.8638788783,3800230.8638788783
ISIC_0000439,1486928441974.0266,2827684.08690092,5911761.923714564,4062351.828173424,4062351.828173424
ISIC_0000500,470189211536.10675,2232999.358046324,4255952.494949205,2837099.1007286552,2837099.1007286552
ISIC_0011157,14916074190589.984,4694174.182182959,17601291.607772708,7523736.37902469,7523736.37902469
ISIC_0012520,1892045968961.1943,46.29318239678039,5176306.190752695,3145159.809791346,3145159.809791346
ISIC_0011169,2517977043338.3325,2805170.696377473,7329193.479500761,4279060.277357686,4279060.277357686
ISIC_0009977,918799508761.1279,1868980.1379018612,4980362.076813116,3602368.011217107,3602368.011217107
ISIC_0012325,1225575634346.9932,2468285.9215346794,6097564.753780961,4234873.468179051,4234873.468179051
ISIC_0009949,804786384543.7856,2767585.259843864,5531746.065946517,4195551.254970433,4195551.254970433
ISIC_0000138,300361770681.2925,1505087.8005631599,3085639.7728620446,1922095.5070053083,1922095.5070053083
ISIC_0012118,904271517938.5414,3112824.124697295,6045354.29752038,3681593.018324295,3681593.018324295
ISIC_0009991,1737564009914.1348,1280880.647399378,5087669.1766154105,2351335.794214772,2351335.794214772
ISIC_0008236,1037629372642.133,3202131.7609339287,6681730.202717755,5051637.435110638,5051637.435110638
ISIC_0013864,7081697202252.774,3997956.3013319285,11748329.02063695,6239271.357154751,6239271.357154751
ISIC_0014923,941057582752.4489,2095758.5370298044,5204080.159682033,2914265.6045624,2914265.6045624
ISIC_0015284,1924149592731.8308,3356443.526395309,6834512.758793106,4492164.7231825115,4492164.7231825115
ISIC_0010229,1392595256060.738,4308485.368094113,8179567.898557895,5270012.821734191,5270012.821734191
ISIC_0010014,5768164921574.591,5423026.128658384,11979076.423997331,7780819.8189499425,7780819.8189499425
ISIC_0013258,4046605886575.639,3247760.077894642,8989896.372393025,5128631.445141137,5128631.445141137
ISIC_0013065,729496905894.2156,2597892.093637044,5106704.599935836,3863188.2343813498,3863188.2343813498
ISIC_0001142,4885599505686.302,3540995.1036393926,9546256.236821203,6201029.617393227,6201029.617393227
ISIC_0015158,2481471659068.161,804758.8532342964,6080996.696042853,3210663.6904556355,3210663.6904556355
ISIC_0015166,892207968094.2428,1375284.6498084657,4368047.659656332,2027347.1586484239,2027347.1586484239
ISIC_0013184,509214599466.5847,3336379.004537128,5224989.5780288605,4295883.660128253,4295883.660128253
ISIC_0011136,1642695808920.9717,3664721.7774019344,8608188.148280023,4449655.167359009,4449655.167359009
ISIC_0012742,378875888889.5951,2025544.5498193859,3629694.505970299,3164449.0854404974,3164449.0854404974
ISIC_0014545,357010395670.01556,2355263.424082763,4100787.7889931626,2615161.8287393306,2615161.8287393306
ISIC_0000167,14149861416827.346,3858712.7908540037,15070924.016439604,5489364.931177273,5489364.931177273
ISIC_0014778,554843478334.8253,2365804.8521253956,4940576.812237698,3509673.780937604,3509673.780937604
ISIC_0000159,2528128413950.1416,2439630.3598104953,7318674.986579938,3979944.705885724,3979944.705885724
ISIC_0012179,2186574530249.6184,2838162.522420313,7364337.691788223,4350197.58436881,4350197.58436881
ISIC_0000364,1231801091074.5344,3224532.5425490057,6180125.1459302455,4573626.198708602,4573626.198708602
ISIC_0000181,1900689026663.6287,2903595.592985325,7543978.97588812,3882298.34648372,3882298.34648372
ISIC_0000382,353392216234.1839,3555392.6422334868,5180735.016280326,4434134.231519654,4434134.231519654
ISIC_0013805,241927129624.52087,2816113.3026562133,4289757.482076587,3221063.0016232524,3221063.0016232524
ISIC_0000480,882073662722.139,3785236.5419187136,6875024.222165536,5013289.230036683,5013289.230036683
ISIC_0014699,8055495613855.311,3305034.9700767593,12565171.03585152,6763167.771065717,6763167.771065717
ISIC_0000086,2347291576996.281,4135276.3294973294,8223695.164250499,5239943.368651606,5239943.368651606
ISIC_0000285,1994187933079.4822,3924031.4702921286,7625094.862453926,5875492.666638701,5875492.666638701
ISIC_0014641,346570748406.2943,3914737.6302711656,5528078.480528139,5002678.281272176,5002678.281272176
ISIC_0000263,1581325230987.315,3252026.6084053754,6599366.808368284,5149513.875060629,5149513.875060629
ISIC_0000466,1985963226611.4885,1638344.6010355745,6462202.6002933225,2785020.0364597305,2785020.0364597305
ISIC_0014044,126002942574.69981,2634386.3634416647,3856610.8048850237,3517165.7819522033,3517165.7819522033
ISIC_0012478,364130162992.26196,2461912.0420831735,4076699.902801784,3440034.6178246117,3440034.6178246117
ISIC_0000458,2210721271859.601,3041475.1332085123,8404639.60145523,4662951.236566505,4662951.236566505
ISIC_0004168,2095740166168.0776,4220563.170293028,8332104.939845066,5956863.302846076,5956863.302846076
ISIC_0010574,276097260004.0797,3631882.3661998664,5139645.820996475,4010968.7597027714,4010968.7597027714
ISIC_0013706,3501862783123.723,3089405.6764189666,8969701.803058863,3698073.355900893,3698073.355900893
ISIC_0010371,5452118932058.654,4267115.988744293,10370077.213291373,5990838.020087323,5990838.020087323
ISIC_0010194,1944735416046.6997,747182.8579624478,5347156.8860802045,2606765.18580204,2606765.18580204
ISIC_0014845,878882516533.0535,3961104.2663359954,6964502.395774194,4778229.5970884,4778229.5970884
ISIC_0010592,7289109018273.917,4028147.792936992,11107641.639481707,6542756.1811483735,6542756.1811483735
ISIC_0010093,7078221948133.568,4126671.7413476557,10949431.21311198,6369498.836529948,6369498.836529948
ISIC_0013601,1344074769126.143,3700597.517255431,7151503.671872804,4987060.5905910125,4987060.5905910125
ISIC_0010248,1589881464919.5625,2488175.5579619026,6801373.158688463,3754724.869489078,3754724.869489078
ISIC_0010075,1543961843404.9749,1747480.2573767728,5246269.38832623,3975416.334802186,3975416.334802186
ISIC_0013207,230828500591.0678,2338874.071562862,3969244.0050456356,3287509.4829348247,3287509.4829348247
ISIC_0010473,2122191210558.43,1863182.4476910844,7236964.494085156,3191699.002860331,3191699.002860331
ISIC_0002453,4221425952436.12,4667760.416944729,10887951.982941907,6387943.083231734,6387943.083231734
ISIC_0013166,1324887611992.8728,2986558.3443590053,6614353.357507226,3972985.1855354467,3972985.1855354467
ISIC_0013365,457993896999.1488,1996355.8007104811,4212239.585051512,3385828.856919804,3385828.856919804
ISIC_0013383,1532565813120.9067,3166823.5847990513,6397852.230889725,4030398.594533208,4030398.594533208
ISIC_0006800,1585691604265.4578,1776432.4273411026,5776611.586803317,3332767.7721574786,3332767.7721574786
ISIC_0013087,345291253781.7799,2806747.7264829786,4329825.330710154,3516903.6758445194,3516903.6758445194
